ID_Anuncio,Agencia,Fecha_Publicacion,Direccion,Ciudad,Precio_COP,Area_m2,Num_Habitaciones,Num_Banos,Ano_Construccion
112,Propiedades del Sol,2025-01-14,Carrera 64 # 74 - 27,Medellín,1586000000.0,,4,1.0,
985,Horizonte Propiedades,2024-07-19,Avenida 55 # 32 - 2,Barranquilla,1112000000.0,182.0,4,1.0,1990.0
407,Tu Casa Ideal,2024-06-04,Transversal 77 # 21 - 91,Bogotá D.C.,1536000000.0,170.0,1,2.0,2019.0
484,Tu Casa Ideal,2025-02-22,Avenida 24 # 65 - 86,Cartagena,739000000.0,347.0,2,4.0,2012.0
1359,Propiedades del Sol,2025-04-12,Transversal 54 # 24 - 33,Medellín,905000000.0,255.0,3,4.0,
551,Inmobiliaria Andina,2023-12-20,Carrera 67 # 26 - 52,Barranquilla,1813000000.0,147.0,5,4.0,2005.0
171,Tu Casa Ideal,2025-03-02,Diagonal 56 # 28 - 6,Medellín,250000000.0,144.0,6,4.0,1981.0
729,Tu Casa Ideal,2024-07-17,Transversal 21 # 95 - 42,Cartagena,1881000000.0,178.0,6,4.0,2021.0
3,Horizonte Propiedades,2024-05-31,Avenida 72 # 66 - 57,Barranquilla,1850000000.0,338.0,2,4.0,2019.0
620,Conexión Urbana,2024-10-02,Carrera 45 # 45 - 68,Barranquilla,163000000.0,348.0,2,2.0,2022.0
519,Propiedades del Sol,2025-02-28,Avenida 126 # 20 - 33,Barranquilla,1614000000.0,62.0,6,3.0,1996.0
973,Inmobiliaria Andina,2024-12-04,Diagonal 17 # 68 - 28,Cartagena,1012000000.0,278.0,4,4.0,2011.0
1220,Tu Casa Ideal,2024-01-11,Calle 54 # 68 - 64,Cali,1644000000.0,334.0,1,4.0,2000.0
891,Inmobiliaria Andina,2024-05-09,Diagonal 119 # 5 - 26,Bogotá D.C.,324000000.0,118.0,2,4.0,2002.0
845,Horizonte Propiedades,2024-09-02,Avenida 87 # 77 - 51,Bogotá D.C.,227000000.0,63.0,2,,2007.0
993,Propiedades del Sol,2024-03-25,Avenida 21 # 11 - 60,Bogotá D.C.,1611000000.0,163.0,6,3.0,1990.0
583,Conexión Urbana,2023-11-07,Carrera 110 # 70 - 33,Medellín,236000000.0,180.0,4,4.0,
1102,Propiedades del Sol,2023-10-01,Diagonal 21 # 59 - 35,Cartagena,264000000.0,279.0,5,4.0,
468,Horizonte Propiedades,2024-10-30,Transversal 84 # 65 - 84,Barranquilla,1416000000.0,107.0,2,3.0,2003.0
1342,Conexión Urbana,2024-01-15,Transversal 26 # 20 - 40,Cali,1161000000.0,162.0,5,3.0,
392,Conexión Urbana,2025-06-29,Transversal 14 # 2 - 2,Bogotá D.C.,180000000.0,256.0,1,3.0,2008.0
602,Inmobiliaria Andina,2025-02-18,Carrera 143 # 56 - 25,Barranquilla,1028000000.0,154.0,6,1.0,
767,Horizonte Propiedades,2024-07-20,Avenida 64 # 45 - 24,Cartagena,729000000.0,90.0,3,3.0,1997.0
5,Propiedades del Sol,2024-07-17,Carrera 102 # 58 - 56,Bogotá D.C.,1487000000.0,243.0,3,4.0,2016.0
868,Horizonte Propiedades,2024-05-31,Transversal 129 # 27 - 74,Medellín,776000000.0,159.0,1,4.0,1988.0
1020,Conexión Urbana,2025-03-15,Carrera 37 # 18 - 66,Medellín,1109000000.0,111.0,1,2.0,2018.0
415,Inmobiliaria Andina,2024-11-28,Diagonal 126 # 88 - 24,Medellín,1827000000.0,,6,1.0,2000.0
1385,Horizonte Propiedades,2024-01-26,Diagonal 81 # 74 - 12,Cali,1526000000.0,319.0,3,3.0,1983.0
745,Inmobiliaria Andina,2023-09-21,Transversal 72 # 59 - 12,Medellín,1264000000.0,334.0,1,2.0,2011.0
962,Tu Casa Ideal,2023-11-10,Avenida 63 # 71 - 15,Medellín,1314000000.0,261.0,1,3.0,2024.0
227,Tu Casa Ideal,2025-02-24,Carrera 105 # 26 - 13,Cartagena,1486000000.0,95.0,3,2.0,2000.0
379,Horizonte Propiedades,2024-10-25,Carrera 27 # 71 - 8,Medellín,441000000.0,98.0,4,2.0,2017.0
966,Conexión Urbana,2025-01-18,Avenida 128 # 27 - 76,Cali,697000000.0,315.0,2,2.0,2018.0
451,Propiedades del Sol,2024-04-06,Avenida 146 # 36 - 97,Cali,1006000000.0,118.0,3,4.0,1981.0
569,Tu Casa Ideal,2025-04-07,Carrera 118 # 65 - 12,Bogotá D.C.,1820000000.0,325.0,3,3.0,2016.0
1397,Propiedades del Sol,2023-12-31,Diagonal 11 # 31 - 54,Medellín,833000000.0,,5,,2006.0
1097,Horizonte Propiedades,2024-01-27,Carrera 58 # 40 - 32,Cali,,330.0,5,2.0,
1271,Inmobiliaria Andina,2025-04-27,Calle 100 # 25 - 80,Medellín,531000000.0,248.0,3,3.0,2023.0
299,Horizonte Propiedades,2024-09-25,Calle 94 # 15 - 22,Barranquilla,315000000.0,86.0,2,1.0,1984.0
1235,Inmobiliaria Andina,2025-01-06,Carrera 64 # 57 - 51,Barranquilla,1218000000.0,96.0,4,2.0,
1442,Tu Casa Ideal,2024-09-24,Avenida 141 # 61 - 10,Cali,244000000.0,310.0,5,4.0,1990.0
1433,Inmobiliaria Andina,2023-08-25,Avenida 79 # 20 - 5,Cartagena,1841000000.0,301.0,1,3.0,
1134,Propiedades del Sol,2024-06-20,Avenida 95 # 33 - 27,Bogotá D.C.,314000000.0,241.0,3,3.0,1995.0
1020,Conexión Urbana,2025-03-15,Carrera 37 # 18 - 66,Medellín,1109000000.0,111.0,1,2.0,2018.0
237,Horizonte Propiedades,2025-03-04,Diagonal 109 # 80 - 41,Barranquilla,1507000000.0,101.0,5,3.0,
1201,Tu Casa Ideal,2024-09-04,Calle 62 # 7 - 43,Bogotá D.C.,1810000000.0,317.0,6,3.0,1985.0
229,Propiedades del Sol,2024-10-19,Avenida 148 # 19 - 67,Medellín,514000000.0,163.0,2,3.0,2008.0
1333,Inmobiliaria Andina,2025-01-29,Carrera 45 # 74 - 74,Cartagena,1725000000.0,283.0,3,1.0,1999.0
316,Horizonte Propiedades,2023-12-08,Transversal 61 # 47 - 73,Medellín,1127000000.0,105.0,6,2.0,1991.0
1257,Horizonte Propiedades,2023-10-25,Calle 65 # 25 - 45,Cali,684000000.0,200.0,3,3.0,1990.0
1199,Tu Casa Ideal,2025-07-08,Diagonal 73 # 2 - 47,Bogotá D.C.,1483000000.0,257.0,2,3.0,1982.0
191,Propiedades del Sol,2025-03-09,Calle 7 # 78 - 17,Barranquilla,592000000.0,201.0,1,1.0,1987.0
19,Tu Casa Ideal,2025-04-02,Diagonal 143 # 47 - 44,Barranquilla,735000000.0,55.0,1,2.0,2018.0
1480,Horizonte Propiedades,2024-11-23,Calle 85 # 36 - 1,Bogotá D.C.,464000000.0,269.0,3,4.0,1996.0
27,Horizonte Propiedades,2024-11-02,Transversal 43 # 86 - 4,Cali,1076000000.0,304.0,2,4.0,2011.0
859,Horizonte Propiedades,2024-08-11,Avenida 132 # 41 - 81,Medellín,790000000.0,110.0,2,3.0,
549,Horizonte Propiedades,2024-12-14,Avenida 77 # 43 - 25,Cali,1480000000.0,307.0,1,2.0,1991.0
1389,Conexión Urbana,2024-05-13,Calle 98 # 35 - 97,Cali,1817000000.0,70.0,4,2.0,2022.0
378,Tu Casa Ideal,2024-11-28,Transversal 135 # 41 - 74,Medellín,1564000000.0,294.0,6,1.0,2002.0
1167,Inmobiliaria Andina,2025-07-16,Avenida 135 # 75 - 38,Bogotá D.C.,506000000.0,,5,1.0,2011.0
1259,Propiedades del Sol,2024-12-07,Transversal 17 # 71 - 8,Bogotá D.C.,563000000.0,60.0,1,4.0,1999.0
197,Conexión Urbana,2024-04-22,Carrera 49 # 34 - 15,Cartagena,,202.0,6,4.0,
660,Propiedades del Sol,2024-06-14,Calle 102 # 8 - 90,Cali,1818000000.0,152.0,4,1.0,2014.0
203,Inmobiliaria Andina,2024-01-07,Transversal 107 # 68 - 90,Bogotá D.C.,1634000000.0,146.0,2,2.0,1982.0
311,Tu Casa Ideal,2024-01-08,Diagonal 23 # 5 - 52,Barranquilla,1263000000.0,87.0,6,3.0,
250,Conexión Urbana,2025-06-22,Calle 133 # 94 - 2,Medellín,1353000000.0,264.0,3,4.0,1989.0
490,Inmobiliaria Andina,2025-05-18,Transversal 122 # 79 - 19,Bogotá D.C.,1892000000.0,265.0,6,3.0,1999.0
1350,Horizonte Propiedades,2023-11-09,Carrera 124 # 90 - 17,Barranquilla,1616000000.0,,2,2.0,2017.0
21,Horizonte Propiedades,2025-07-05,Calle 2 # 91 - 36,Barranquilla,1410000000.0,107.0,6,1.0,1992.0
1472,Conexión Urbana,2024-09-15,Calle 32 # 28 - 18,Medellín,1701000000.0,281.0,6,4.0,2010.0
662,Tu Casa Ideal,2024-03-30,Carrera 58 # 11 - 38,Cartagena,702000000.0,162.0,3,1.0,1983.0
810,Horizonte Propiedades,2025-04-23,Calle 13 # 78 - 13,Medellín,1770000000.0,201.0,1,3.0,1993.0
1099,Inmobiliaria Andina,2024-09-12,Calle 56 # 11 - 2,Barranquilla,1137000000.0,233.0,3,2.0,2007.0
1090,Propiedades del Sol,2024-07-16,Diagonal 144 # 45 - 13,Cartagena,364000000.0,101.0,6,,1993.0
916,Inmobiliaria Andina,2023-10-26,Calle 74 # 76 - 27,Bogotá D.C.,1123000000.0,281.0,5,2.0,2010.0
169,Horizonte Propiedades,2023-11-30,Transversal 19 # 56 - 33,Cartagena,1247000000.0,106.0,2,2.0,
258,Propiedades del Sol,2024-08-15,Calle 71 # 47 - 40,Cali,1020000000.0,101.0,1,2.0,2018.0
1453,Horizonte Propiedades,2023-12-04,Diagonal 39 # 5 - 1,Barranquilla,1041000000.0,282.0,2,,
1184,Inmobiliaria Andina,2024-05-10,Calle 41 # 34 - 79,Bogotá D.C.,1523000000.0,283.0,1,3.0,2001.0
280,Tu Casa Ideal,2025-02-15,Calle 73 # 63 - 75,Cali,1990000000.0,54.0,1,4.0,1988.0
217,Horizonte Propiedades,2025-04-24,Diagonal 65 # 90 - 85,Medellín,1555000000.0,65.0,5,3.0,2014.0
291,Inmobiliaria Andina,2025-02-11,Diagonal 79 # 83 - 28,Cali,718000000.0,300.0,1,1.0,1984.0
1488,Horizonte Propiedades,2024-02-04,Transversal 18 # 5 - 23,Cartagena,292000000.0,246.0,4,3.0,2021.0
1238,Inmobiliaria Andina,2024-10-14,Calle 86 # 26 - 16,Medellín,386000000.0,,4,4.0,2018.0
673,Conexión Urbana,2024-02-18,Avenida 55 # 65 - 26,Barranquilla,1016000000.0,250.0,5,2.0,2016.0
456,Propiedades del Sol,2024-01-30,Avenida 143 # 7 - 67,Cali,475000000.0,199.0,3,4.0,1999.0
851,Propiedades del Sol,2024-01-17,Diagonal 133 # 19 - 9,Cali,277000000.0,221.0,4,1.0,1996.0
1063,Conexión Urbana,2023-08-27,Carrera 29 # 33 - 37,Cartagena,1902000000.0,192.0,4,,2004.0
377,Propiedades del Sol,2025-03-27,Avenida 31 # 13 - 23,Barranquilla,370000000.0,340.0,3,3.0,2020.0
1537,Tu Casa Ideal,2023-08-11 00:00:00,Diagonal 80 # 28 - 62,Cartagena,916000000.0,174.0,5,4.0,2014.0
1070,Tu Casa Ideal,2024-05-10,Transversal 25 # 91 - 96,Cali,369000000.0,129.0,6,2.0,2006.0
1510,Propiedades del Sol,2025-04-25 00:00:00,Carrera 71 # 95 - 67,Cartagena,970000000.0,,1,3.0,
479,Horizonte Propiedades,2025-06-10,Calle 108 # 76 - 97,Bogotá D.C.,427000000.0,191.0,2,1.0,2012.0
80,Inmobiliaria Andina,2025-05-26,Avenida 73 # 58 - 8,Barranquilla,937000000.0,109.0,6,2.0,1981.0
998,Inmobiliaria Andina,2024-11-23,Calle 64 # 33 - 85,Cali,1005000000.0,135.0,1,1.0,
1089,Tu Casa Ideal,2024-01-07,Avenida 103 # 58 - 10,Cartagena,1392000000.0,154.0,5,1.0,
206,Tu Casa Ideal,2024-04-04,Transversal 81 # 79 - 71,Cali,897000000.0,134.0,5,3.0,1997.0
574,Propiedades del Sol,2025-01-06,Calle 120 # 80 - 75,Barranquilla,1356000000.0,330.0,4,3.0,1985.0
130,Horizonte Propiedades,2023-11-01,Carrera 12 # 54 - 19,Cartagena,222000000.0,129.0,5,1.0,1998.0
437,Tu Casa Ideal,2024-05-09,Carrera 87 # 58 - 78,Barranquilla,1056000000.0,150.0,1,1.0,1998.0
1444,Conexión Urbana,2024-04-22,Avenida 52 # 47 - 88,Barranquilla,837000000.0,319.0,1,,1996.0
1473,Horizonte Propiedades,2025-04-14,Diagonal 76 # 19 - 81,Cali,1272000000.0,,1,1.0,2003.0
1028,Inmobiliaria Andina,2024-03-15,Avenida 22 # 30 - 33,Cartagena,1319000000.0,231.0,2,4.0,
332,Conexión Urbana,2024-09-23,Avenida 17 # 87 - 86,Cartagena,616000000.0,,4,3.0,2020.0
643,Inmobiliaria Andina,2024-02-21,Calle 128 # 81 - 69,Barranquilla,237000000.0,125.0,4,1.0,1985.0
396,Conexión Urbana,2025-06-05,Calle 141 # 43 - 93,Barranquilla,1167000000.0,292.0,4,3.0,2000.0
968,Propiedades del Sol,2025-01-05,Carrera 45 # 93 - 16,Barranquilla,1579000000.0,279.0,5,1.0,
315,Propiedades del Sol,2025-06-15,Avenida 14 # 33 - 59,Bogotá D.C.,1854000000.0,140.0,4,3.0,1997.0
1236,Inmobiliaria Andina,2024-09-24,Carrera 97 # 72 - 52,Cali,1415000000.0,160.0,4,4.0,
567,Conexión Urbana,2023-08-07,Calle 140 # 12 - 42,Cali,835000000.0,103.0,1,4.0,2001.0
53,Tu Casa Ideal,2024-09-24,Avenida 31 # 75 - 80,Cali,1831000000.0,328.0,4,1.0,1985.0
1296,Tu Casa Ideal,2025-03-12,Avenida 5 # 52 - 21,Medellín,1116000000.0,,6,2.0,2014.0
466,Conexión Urbana,2024-10-28,Transversal 70 # 88 - 46,Cali,265000000.0,274.0,6,,2015.0
1096,Propiedades del Sol,2023-11-12,Diagonal 126 # 25 - 23,Bogotá D.C.,309000000.0,121.0,1,1.0,1994.0
49,Conexión Urbana,2023-09-12,Calle 89 # 10 - 3,Bogotá D.C.,512000000.0,,2,1.0,1988.0
265,Propiedades del Sol,2024-11-24,Calle 127 # 18 - 66,Cali,1356000000.0,144.0,3,3.0,1998.0
807,Propiedades del Sol,2024-08-21,Transversal 63 # 98 - 41,Barranquilla,649000000.0,105.0,2,4.0,2006.0
560,Conexión Urbana,2023-07-24,Carrera 56 # 39 - 49,Bogotá D.C.,585000000.0,58.0,1,1.0,2006.0
228,Propiedades del Sol,2025-01-08,Diagonal 43 # 83 - 81,Cartagena,1048000000.0,103.0,5,2.0,2011.0
271,Tu Casa Ideal,2023-07-26,Carrera 31 # 21 - 53,Medellín,,340.0,2,4.0,
606,Horizonte Propiedades,2025-07-01,Transversal 4 # 24 - 30,Cartagena,,328.0,3,4.0,
1495,Propiedades del Sol,2023-09-29,Transversal 145 # 28 - 59,Cartagena,1249000000.0,184.0,4,1.0,2000.0
786,Tu Casa Ideal,2023-11-26,Diagonal 82 # 2 - 99,Cali,311000000.0,243.0,4,4.0,2007.0
624,Tu Casa Ideal,2025-05-21,Diagonal 100 # 63 - 39,Bogotá D.C.,1243000000.0,286.0,3,3.0,1987.0
1514,Inmobiliaria Andina,2023-10-23 00:00:00,Avenida 37 # 58 - 38,Cartagena,728000000.0,312.0,3,2.0,2015.0
1233,Conexión Urbana,2024-04-07,Calle 50 # 57 - 81,Cali,1687000000.0,286.0,5,3.0,
310,Propiedades del Sol,2025-07-03,Transversal 74 # 61 - 45,Cartagena,1679000000.0,,1,2.0,
964,Inmobiliaria Andina,2025-04-11,Transversal 23 # 77 - 37,Barranquilla,1125000000.0,339.0,3,1.0,2017.0
37,Horizonte Propiedades,2024-01-28,Carrera 58 # 30 - 28,Cali,1397000000.0,337.0,5,3.0,2015.0
131,Inmobiliaria Andina,2024-09-15,Calle 102 # 80 - 75,Bogotá D.C.,1638000000.0,325.0,1,2.0,1981.0
1306,Tu Casa Ideal,2024-09-27,Diagonal 35 # 95 - 59,Bogotá D.C.,628000000.0,155.0,4,1.0,
173,Propiedades del Sol,2025-05-09,Carrera 6 # 39 - 18,Barranquilla,810000000.0,86.0,2,2.0,2008.0
1445,Conexión Urbana,2024-10-20,Calle 115 # 88 - 32,Bogotá D.C.,909000000.0,327.0,1,4.0,1995.0
529,Propiedades del Sol,2024-08-30,Carrera 28 # 34 - 11,Cali,175000000.0,87.0,3,3.0,
604,Inmobiliaria Andina,2024-12-17,Avenida 54 # 85 - 2,Cartagena,1741000000.0,313.0,6,4.0,2024.0
720,Tu Casa Ideal,2024-08-27,Avenida 115 # 82 - 92,Cartagena,1324000000.0,339.0,5,,2015.0
736,Tu Casa Ideal,2024-11-10,Transversal 101 # 45 - 93,Barranquilla,966000000.0,327.0,1,,1995.0
686,Horizonte Propiedades,2025-04-10,Diagonal 130 # 40 - 96,Barranquilla,776000000.0,,6,1.0,2010.0
1542,Propiedades del Sol,2023-11-01 00:00:00,Carrera 71 # 73 - 91,Cartagena,280000000.0,327.0,5,2.0,2008.0
241,Conexión Urbana,2024-11-06,Transversal 65 # 30 - 19,Medellín,706000000.0,312.0,5,2.0,
779,Inmobiliaria Andina,2025-05-25,Carrera 80 # 50 - 42,Cartagena,386000000.0,115.0,1,1.0,1987.0
230,Propiedades del Sol,2023-11-28,Diagonal 75 # 46 - 30,Barranquilla,1222000000.0,227.0,2,2.0,2011.0
739,Tu Casa Ideal,2024-04-10,Avenida 116 # 79 - 68,Bogotá D.C.,637000000.0,344.0,4,1.0,2010.0
259,Propiedades del Sol,2024-07-02,Diagonal 117 # 40 - 8,Bogotá D.C.,301000000.0,336.0,5,2.0,1988.0
878,Inmobiliaria Andina,2023-09-01,Transversal 64 # 16 - 60,Cali,816000000.0,350.0,2,2.0,2006.0
163,Horizonte Propiedades,2023-08-14,Carrera 140 # 96 - 61,Cartagena,1537000000.0,240.0,4,3.0,2016.0
374,Propiedades del Sol,2025-04-27,Diagonal 92 # 16 - 93,Medellín,910000000.0,123.0,6,1.0,2015.0
780,Horizonte Propiedades,2024-02-24,Transversal 118 # 61 - 42,Barranquilla,1026000000.0,60.0,3,,1994.0
355,Propiedades del Sol,2023-10-23,Avenida 147 # 31 - 88,Medellín,1247000000.0,232.0,1,1.0,
402,Horizonte Propiedades,2025-07-03,Transversal 122 # 88 - 62,Cali,1082000000.0,274.0,3,4.0,2006.0
995,Tu Casa Ideal,2025-06-14,Avenida 87 # 61 - 40,Medellín,1814000000.0,82.0,2,3.0,1989.0
1307,Propiedades del Sol,2024-11-23,Carrera 35 # 40 - 60,Medellín,886000000.0,62.0,4,4.0,2018.0
766,Conexión Urbana,2023-07-26,Diagonal 29 # 96 - 100,Bogotá D.C.,1323000000.0,204.0,2,4.0,
559,Tu Casa Ideal,2025-05-19,Diagonal 19 # 86 - 35,Cali,1286000000.0,283.0,5,2.0,1990.0
333,Conexión Urbana,2024-12-21,Carrera 129 # 87 - 1,Barranquilla,455000000.0,70.0,1,4.0,1983.0
238,Horizonte Propiedades,2023-10-30,Calle 30 # 21 - 62,Medellín,947000000.0,324.0,4,3.0,
681,Inmobiliaria Andina,2023-11-25,Avenida 139 # 30 - 98,Bogotá D.C.,622000000.0,304.0,4,3.0,1989.0
915,Horizonte Propiedades,2025-04-21,Calle 110 # 13 - 6,Medellín,589000000.0,220.0,5,4.0,2012.0
342,Tu Casa Ideal,2025-01-12,Transversal 77 # 86 - 62,Bogotá D.C.,733000000.0,157.0,4,,1999.0
909,Horizonte Propiedades,2023-11-30,Avenida 50 # 98 - 93,Medellín,1756000000.0,253.0,1,2.0,1997.0
1278,Inmobiliaria Andina,2024-09-30,Avenida 29 # 19 - 38,Cartagena,1665000000.0,259.0,4,3.0,1992.0
296,Propiedades del Sol,2024-11-19,Carrera 139 # 57 - 93,Cali,1564000000.0,313.0,3,3.0,2003.0
1147,Tu Casa Ideal,2025-02-25,Calle 127 # 25 - 21,Cali,406000000.0,206.0,3,3.0,
1431,Propiedades del Sol,2023-09-16,Calle 140 # 28 - 39,Cartagena,1786000000.0,100.0,1,3.0,
562,Conexión Urbana,2024-01-06,Transversal 57 # 87 - 4,Cali,1420000000.0,,1,4.0,2015.0
1215,Inmobiliaria Andina,2024-11-05,Diagonal 72 # 3 - 86,Barranquilla,181000000.0,64.0,1,2.0,1985.0
314,Propiedades del Sol,2024-09-01,Diagonal 99 # 54 - 26,Bogotá D.C.,434000000.0,133.0,6,3.0,2023.0
307,Inmobiliaria Andina,2025-07-02,Transversal 145 # 79 - 85,Medellín,1081000000.0,144.0,2,4.0,
938,Conexión Urbana,2024-02-16,Carrera 94 # 36 - 6,Barranquilla,435000000.0,160.0,2,4.0,2022.0
196,Tu Casa Ideal,2024-03-05,Avenida 92 # 58 - 5,Cali,200000000.0,222.0,2,4.0,1994.0
426,Conexión Urbana,2023-11-20,Avenida 21 # 9 - 13,Cali,1132000000.0,101.0,4,3.0,2024.0
1454,Conexión Urbana,2025-07-04,Avenida 1 # 55 - 77,Cali,1351000000.0,109.0,5,3.0,1993.0
183,Propiedades del Sol,2025-05-26,Avenida 105 # 56 - 21,Cartagena,1998000000.0,148.0,5,1.0,2007.0
699,Horizonte Propiedades,2024-01-09,Diagonal 5 # 24 - 78,Barranquilla,1482000000.0,170.0,1,2.0,2007.0
1344,Tu Casa Ideal,2024-05-30,Calle 131 # 19 - 7,Barranquilla,228000000.0,214.0,5,3.0,2013.0
726,Horizonte Propiedades,2024-07-30,Transversal 147 # 24 - 71,Bogotá D.C.,181000000.0,192.0,1,3.0,1999.0
444,Tu Casa Ideal,2025-04-11,Calle 8 # 44 - 41,Medellín,1393000000.0,,3,3.0,1982.0
649,Tu Casa Ideal,2023-09-30,Avenida 85 # 6 - 4,Cali,962000000.0,209.0,1,2.0,1991.0
1163,Inmobiliaria Andina,2023-10-21,Calle 93 # 27 - 70,Medellín,1218000000.0,63.0,5,2.0,1986.0
384,Tu Casa Ideal,2025-06-06,Calle 71 # 41 - 100,Medellín,506000000.0,146.0,2,1.0,1990.0
1232,Inmobiliaria Andina,2024-06-21,Transversal 60 # 59 - 4,Cartagena,439000000.0,,2,2.0,
623,Tu Casa Ideal,2024-08-02,Diagonal 55 # 8 - 33,Cartagena,1240000000.0,126.0,1,2.0,1997.0
1343,Propiedades del Sol,2025-01-25,Transversal 2 # 4 - 30,Bogotá D.C.,1761000000.0,320.0,6,3.0,2020.0
221,Conexión Urbana,2024-01-06,Calle 2 # 12 - 43,Cali,1383000000.0,145.0,2,3.0,
344,Horizonte Propiedades,2024-12-21,Transversal 137 # 68 - 57,Cali,928000000.0,239.0,3,4.0,2008.0
890,Horizonte Propiedades,2025-05-08,Carrera 137 # 45 - 65,Cali,1856000000.0,51.0,2,1.0,2015.0
730,Propiedades del Sol,2025-04-28,Avenida 12 # 1 - 42,Bogotá D.C.,1737000000.0,193.0,6,4.0,2018.0
1086,Conexión Urbana,2025-01-14,Diagonal 52 # 9 - 79,Cartagena,1431000000.0,188.0,2,2.0,
646,Propiedades del Sol,2025-04-13,Diagonal 42 # 6 - 100,Cali,750000000.0,335.0,6,2.0,2024.0
134,Conexión Urbana,2024-01-15,Avenida 4 # 27 - 98,Cali,1991000000.0,286.0,6,3.0,1980.0
151,Tu Casa Ideal,2024-01-05,Transversal 26 # 59 - 87,Cali,1453000000.0,189.0,6,3.0,2004.0
252,Conexión Urbana,2024-08-01,Avenida 90 # 51 - 14,Cartagena,1361000000.0,132.0,2,2.0,1993.0
959,Conexión Urbana,2023-10-28,Carrera 44 # 10 - 46,Cali,1219000000.0,205.0,3,3.0,2024.0
553,Propiedades del Sol,2024-10-25,Calle 78 # 7 - 91,Cali,1918000000.0,70.0,3,2.0,2017.0
763,Tu Casa Ideal,2025-07-09,Calle 39 # 22 - 41,Bogotá D.C.,1261000000.0,207.0,6,2.0,
1513,Tu Casa Ideal,2025-04-29 00:00:00,Diagonal 65 # 90 - 85,Medellín,1555000000.0,65.0,5,3.0,2014.0
248,Horizonte Propiedades,2024-06-17,Calle 61 # 50 - 98,Medellín,602000000.0,258.0,5,4.0,
834,Inmobiliaria Andina,2025-03-16,Diagonal 140 # 98 - 26,Barranquilla,731000000.0,129.0,5,4.0,2010.0
1360,Tu Casa Ideal,2024-09-23,Diagonal 32 # 4 - 52,Barranquilla,262000000.0,71.0,2,2.0,2004.0
774,Propiedades del Sol,2023-12-12,Carrera 108 # 40 - 70,Cali,690000000.0,266.0,1,1.0,2016.0
1116,Horizonte Propiedades,2024-07-08,Diagonal 132 # 83 - 3,Cali,180000000.0,139.0,3,1.0,2024.0
917,Conexión Urbana,2025-07-17,Transversal 35 # 50 - 63,Bogotá D.C.,1834000000.0,274.0,4,4.0,2014.0
65,Tu Casa Ideal,2023-11-17,Transversal 104 # 51 - 26,Bogotá D.C.,819000000.0,162.0,3,4.0,1995.0
428,Inmobiliaria Andina,2024-05-02,Avenida 36 # 63 - 7,Medellín,,125.0,4,3.0,
721,Horizonte Propiedades,2025-02-25,Carrera 100 # 27 - 34,Medellín,1143000000.0,329.0,5,2.0,2000.0
1325,Conexión Urbana,2024-05-18,Diagonal 70 # 24 - 29,Cali,1842000000.0,282.0,1,4.0,
133,Tu Casa Ideal,2024-03-22,Diagonal 101 # 36 - 71,Cali,1340000000.0,271.0,6,2.0,2009.0
1504,Propiedades del Sol,2023-10-29 00:00:00,Transversal 54 # 3 - 97,Bogotá D.C.,1955000000.0,310.0,1,1.0,2000.0
1549,Inmobiliaria Andina,2024-04-12 00:00:00,Carrera 74 # 95 - 80,Medellín,1368000000.0,,1,3.0,1981.0
598,Propiedades del Sol,2024-04-07,Calle 48 # 60 - 95,Bogotá D.C.,537000000.0,,1,1.0,
29,Propiedades del Sol,2023-10-29,Carrera 83 # 83 - 99,Cartagena,1296000000.0,97.0,6,3.0,2022.0
510,Propiedades del Sol,2025-03-08,Diagonal 150 # 20 - 84,Bogotá D.C.,846000000.0,88.0,5,4.0,2015.0
1137,Propiedades del Sol,2023-11-18,Avenida 145 # 8 - 55,Cali,338000000.0,257.0,1,4.0,2005.0
186,Inmobiliaria Andina,2024-06-15,Avenida 47 # 58 - 22,Bogotá D.C.,839000000.0,253.0,2,1.0,2011.0
95,Tu Casa Ideal,2024-11-19,Calle 11 # 75 - 70,Bogotá D.C.,790000000.0,253.0,1,2.0,2004.0
1420,Conexión Urbana,2024-11-14,Carrera 44 # 49 - 44,Cartagena,824000000.0,208.0,4,2.0,
875,Conexión Urbana,2023-12-23,Carrera 100 # 31 - 62,Barranquilla,,175.0,5,3.0,
1192,Horizonte Propiedades,2025-06-05,Transversal 39 # 64 - 2,Cartagena,1599000000.0,284.0,6,4.0,
161,Conexión Urbana,2024-06-13,Calle 36 # 60 - 49,Cali,229000000.0,206.0,5,1.0,2012.0
343,Horizonte Propiedades,2024-04-19,Calle 109 # 51 - 56,Bogotá D.C.,,162.0,2,4.0,
297,Tu Casa Ideal,2023-11-16,Calle 33 # 51 - 87,Cartagena,1700000000.0,165.0,2,3.0,2009.0
503,Tu Casa Ideal,2023-11-06,Avenida 101 # 43 - 36,Barranquilla,1420000000.0,119.0,2,1.0,2021.0
724,Inmobiliaria Andina,2024-07-07,Transversal 78 # 15 - 77,Barranquilla,596000000.0,341.0,5,2.0,2014.0
1107,Conexión Urbana,2025-06-30,Transversal 31 # 80 - 37,Medellín,1215000000.0,295.0,1,4.0,2001.0
924,Inmobiliaria Andina,2025-04-04,Avenida 25 # 49 - 62,Cali,1999000000.0,,3,2.0,2011.0
205,Propiedades del Sol,2023-09-16,Carrera 20 # 25 - 37,Cali,349000000.0,228.0,6,3.0,1991.0
